subject,predicate,object,weight
person_claw,cooccurs_with,player_kalina,4.0
person_connor,cooccurs_with,person_credus,2.0
person_connor,cooccurs_with,person_cunai,2.0
person_connor,cooccurs_with,person_darren,2.0
person_connor,cooccurs_with,person_david_bowie,2.0
person_connor,cooccurs_with,person_david_herder,4.0
person_connor,cooccurs_with,person_drib,2.0
person_connor,cooccurs_with,person_eghad,2.0
person_connor,cooccurs_with,person_elaris,2.0
person_connor,cooccurs_with,person_faeryne,4.0
person_connor,cooccurs_with,person_fritz,2.0
person_connor,cooccurs_with,person_fulbert,2.0
person_connor,cooccurs_with,person_garrick,2.0
person_connor,cooccurs_with,person_hammer,2.0
person_connor,cooccurs_with,person_henry,4.0
person_connor,cooccurs_with,person_holly,2.0
person_connor,cooccurs_with,person_idolus,2.0
person_connor,cooccurs_with,person_jane,2.0
person_connor,cooccurs_with,person_jemmy,4.0
person_connor,cooccurs_with,person_kaitlyn,4.0
person_connor,cooccurs_with,person_katy,2.0
person_connor,cooccurs_with,person_liacyne,4.0
person_connor,cooccurs_with,person_liavarah,4.0
person_connor,cooccurs_with,person_light,2.0
person_connor,cooccurs_with,person_luminia,2.0
person_connor,cooccurs_with,person_mercy,8.0
person_connor,cooccurs_with,person_mowser,2.0
person_connor,cooccurs_with,person_poppy,4.0
person_connor,cooccurs_with,person_sala,2.0
person_connor,cooccurs_with,person_saphira,2.0
person_connor,cooccurs_with,person_soren,4.0
person_connor,cooccurs_with,person_spike,2.0
person_connor,cooccurs_with,person_tanzo,4.0
person_connor,cooccurs_with,person_unala,2.0
person_connor,cooccurs_with,person_urgulk,4.0
person_connor,cooccurs_with,person_victor,4.0
person_connor,cooccurs_with,place_blackburn,4.0
person_connor,cooccurs_with,place_brightfields,4.0
person_connor,cooccurs_with,place_crafthold,8.0
person_connor,cooccurs_with,place_guldrur,2.0
person_connor,cooccurs_with,place_trollhills,4.0
person_connor,cooccurs_with,player_crowe,2.0
person_connor,cooccurs_with,player_kalina,2.0
person_connor,cooccurs_with,player_spartan,2.0
person_credus,cooccurs_with,person_cullen,6.0
person_credus,cooccurs_with,person_cunai,14.0
person_credus,cooccurs_with,person_cursin,12.0
person_credus,cooccurs_with,person_dakgorim,4.0
person_credus,cooccurs_with,person_darren,14.0
person_credus,cooccurs_with,person_david_bowie,2.0
person_credus,cooccurs_with,person_drib,4.0
person_credus,cooccurs_with,person_eardwulf,2.0
person_credus,cooccurs_with,person_edda,4.0
person_credus,cooccurs_with,person_eghad,6.0
person_credus,cooccurs_with,person_elaris,26.0
person_credus,cooccurs_with,person_elias,12.0
person_credus,cooccurs_with,person_faeryne,104.0
person_credus,cooccurs_with,person_fenrir,2.0
person_credus,cooccurs_with,person_fritz,2.0
person_credus,cooccurs_with,person_fulbert,26.0
person_credus,cooccurs_with,person_garrick,8.0
person_credus,cooccurs_with,person_grace,4.0
person_credus,cooccurs_with,person_hadar,12.0
person_credus,cooccurs_with,person_hammer,2.0
person_credus,cooccurs_with,person_henry,42.0
person_credus,cooccurs_with,person_holly,44.0
person_credus,cooccurs_with,person_idolus,8.0
person_credus,cooccurs_with,person_jane,24.0
person_credus,cooccurs_with,person_jemmy,6.0
person_credus,cooccurs_with,person_katy,42.0
person_credus,cooccurs_with,person_kavar,4.0
person_credus,cooccurs_with,person_kir,4.0
person_credus,cooccurs_with,person_kluta,8.0
person_credus,cooccurs_with,person_liacyne,32.0
person_credus,cooccurs_with,person_liavarah,52.0
person_credus,cooccurs_with,person_light,14.0
person_credus,cooccurs_with,person_loris,4.0
person_credus,cooccurs_with,person_luminia,66.0
person_credus,cooccurs_with,person_macfeegle,4.0
person_credus,cooccurs_with,person_melba,4.0
person_credus,cooccurs_with,person_mercy,44.0
person_credus,cooccurs_with,person_moon,8.0
person_credus,cooccurs_with,person_mowser,18.0
person_credus,cooccurs_with,person_nala,2.0
person_credus,cooccurs_with,person_newberry,12.0
person_credus,cooccurs_with,person_norris,2.0
person_credus,cooccurs_with,person_poppy,34.0
person_credus,cooccurs_with,person_rhona,2.0
person_credus,cooccurs_with,person_sala,28.0
person_credus,cooccurs_with,person_saphira,48.0
person_credus,cooccurs_with,person_shworn,12.0
person_credus,cooccurs_with,person_soren,10.0
person_credus,cooccurs_with,person_tanzo,26.0
person_credus,cooccurs_with,person_tawyn,2.0
person_credus,cooccurs_with,person_terry,36.0
person_credus,cooccurs_with,person_tiber,10.0
person_credus,cooccurs_with,person_touya,10.0
person_credus,cooccurs_with,person_unala,60.0
person_credus,cooccurs_with,person_urgulk,6.0
person_credus,cooccurs_with,person_victor,40.0
person_credus,cooccurs_with,person_zedna,6.0
person_credus,cooccurs_with,place_blackburn,18.0
person_credus,cooccurs_with,place_brightfields,20.0
person_credus,cooccurs_with,place_cliffborough,2.0
person_credus,cooccurs_with,place_crafthold,76.0
person_credus,cooccurs_with,place_dereham,4.0
person_credus,cooccurs_with,place_dhassa,14.0
person_credus,cooccurs_with,place_druwen,2.0
person_credus,cooccurs_with,place_elysia,6.0
person_credus,cooccurs_with,place_guldrur,12.0
person_credus,cooccurs_with,place_jotunheim,2.0
person_credus,cooccurs_with,place_killeth,4.0
person_credus,cooccurs_with,place_northbend,2.0
person_credus,cooccurs_with,place_rarmal,8.0
person_credus,cooccurs_with,place_stonehome,10.0
person_credus,cooccurs_with,place_thurway,4.0
person_credus,cooccurs_with,place_torenth,4.0
person_credus,cooccurs_with,place_trollhills,4.0
person_credus,cooccurs_with,place_wolfstream,2.0
person_credus,cooccurs_with,player_bysickle,18.0
person_credus,cooccurs_with,player_crowe,56.0
person_credus,cooccurs_with,player_kalina,58.0
person_credus,cooccurs_with,player_spartan,2.0
person_credus,cooccurs_with,player_thon,2.0
person_credus,cooccurs_with,player_venric,32.0
person_credus,cooccurs_with,ref_kwalish,4.0
person_cullen,cooccurs_with,person_dakgorim,2.0
person_cullen,cooccurs_with,person_darren,2.0
person_cullen,cooccurs_with,person_faeryne,4.0
person_cullen,cooccurs_with,person_fenrir,2.0
person_cullen,cooccurs_with,person_fulbert,2.0
person_cullen,cooccurs_with,person_henry,6.0
person_cullen,cooccurs_with,person_idolus,2.0
person_cullen,cooccurs_with,person_kavar,2.0
person_cullen,cooccurs_with,person_liacyne,2.0
person_cullen,cooccurs_with,person_loris,4.0
person_cullen,cooccurs_with,person_luminia,2.0
person_cullen,cooccurs_with,person_mercy,2.0
person_cullen,cooccurs_with,person_moon,2.0
person_cullen,cooccurs_with,person_newberry,6.0
person_cullen,cooccurs_with,person_norris,2.0
person_cullen,cooccurs_with,person_shworn,4.0
person_cullen,cooccurs_with,person_soren,4.0
person_cullen,cooccurs_with,person_terry,2.0
person_cullen,cooccurs_with,person_unala,4.0
person_cullen,cooccurs_with,person_victor,4.0
person_cullen,cooccurs_with,place_crafthold,8.0
person_cullen,cooccurs_with,place_dhassa,6.0
person_cullen,cooccurs_with,place_elulind,4.0
person_cullen,cooccurs_with,place_elysia,4.0
person_cullen,cooccurs_with,place_guldrur,2.0
person_cullen,cooccurs_with,place_killeth,2.0
person_cullen,cooccurs_with,place_northbend,6.0
person_cullen,cooccurs_with,place_torenth,2.0
person_cullen,cooccurs_with,place_wolfstream,2.0
person_cullen,cooccurs_with,player_bysickle,2.0
person_cullen,cooccurs_with,player_crowe,2.0
person_cullen,cooccurs_with,player_kalina,2.0
person_cullen,cooccurs_with,player_venric,2.0
person_cunai,cooccurs_with,person_darren,2.0
person_cunai,cooccurs_with,person_david_bowie,2.0
person_cunai,cooccurs_with,person_david_herder,2.0
person_cunai,cooccurs_with,person_drib,2.0
person_cunai,cooccurs_with,person_eghad,2.0
person_cunai,cooccurs_with,person_elaris,12.0
person_cunai,cooccurs_with,person_faeryne,16.0
person_cunai,cooccurs_with,person_fritz,2.0
person_cunai,cooccurs_with,person_fulbert,2.0
person_cunai,cooccurs_with,person_garrick,2.0
person_cunai,cooccurs_with,person_hadar,2.0
person_cunai,cooccurs_with,person_hammer,4.0
person_cunai,cooccurs_with,person_henry,2.0
person_cunai,cooccurs_with,person_holly,16.0
person_cunai,cooccurs_with,person_idolus,2.0
person_cunai,cooccurs_with,person_jane,2.0
person_cunai,cooccurs_with,person_jemmy,2.0
person_cunai,cooccurs_with,person_kaitlyn,2.0
person_cunai,cooccurs_with,person_katy,14.0
person_cunai,cooccurs_with,person_kluta,4.0
person_cunai,cooccurs_with,person_liacyne,6.0
person_cunai,cooccurs_with,person_liavarah,10.0
person_cunai,cooccurs_with,person_light,4.0
person_cunai,cooccurs_with,person_luminia,10.0
person_cunai,cooccurs_with,person_mercy,2.0
person_cunai,cooccurs_with,person_mowser,12.0
person_cunai,cooccurs_with,person_poppy,12.0
person_cunai,cooccurs_with,person_sala,10.0
person_cunai,cooccurs_with,person_saphira,12.0
person_cunai,cooccurs_with,person_soren,2.0
person_cunai,cooccurs_with,person_spike,2.0
person_cunai,cooccurs_with,person_tanzo,4.0
person_cunai,cooccurs_with,person_terry,8.0
person_cunai,cooccurs_with,person_unala,10.0
person_cunai,cooccurs_with,person_urgulk,2.0
person_cunai,cooccurs_with,person_victor,8.0
person_cunai,cooccurs_with,person_zedna,4.0
person_cunai,cooccurs_with,place_brightfields,2.0
person_cunai,cooccurs_with,place_crafthold,10.0
person_cunai,cooccurs_with,player_crowe,14.0
person_cunai,cooccurs_with,player_kalina,14.0
person_cunai,cooccurs_with,player_venric,8.0
person_cursin,cooccurs_with,person_darren,4.0
person_cursin,cooccurs_with,person_drib,2.0
person_cursin,cooccurs_with,person_elias,2.0
person_cursin,cooccurs_with,person_faeryne,8.0
person_cursin,cooccurs_with,person_fulbert,6.0
person_cursin,cooccurs_with,person_garrick,2.0
person_cursin,cooccurs_with,person_grace,2.0
person_cursin,cooccurs_with,person_henry,6.0
person_cursin,cooccurs_with,person_idolus,2.0
person_cursin,cooccurs_with,person_jane,10.0
person_cursin,cooccurs_with,person_katy,2.0
person_cursin,cooccurs_with,person_kavar,2.0
person_cursin,cooccurs_with,person_kir,4.0
person_cursin,cooccurs_with,person_liacyne,4.0
person_cursin,cooccurs_with,person_liavarah,2.0
person_cursin,cooccurs_with,person_light,2.0
person_cursin,cooccurs_with,person_luminia,4.0
person_cursin,cooccurs_with,person_macfeegle,2.0
person_cursin,cooccurs_with,person_mercy,6.0
person_cursin,cooccurs_with,person_moon,2.0
person_cursin,cooccurs_with,person_newberry,2.0
person_cursin,cooccurs_with,person_poppy,2.0
person_cursin,cooccurs_with,person_sala,4.0
person_cursin,cooccurs_with,person_saphira,8.0
person_cursin,cooccurs_with,person_shworn,2.0
person_cursin,cooccurs_with,person_tanzo,4.0
person_cursin,cooccurs_with,person_terry,2.0
person_cursin,cooccurs_with,person_tiber,4.0
person_cursin,cooccurs_with,person_touya,6.0
person_cursin,cooccurs_with,person_unala,2.0
person_cursin,cooccurs_with,person_urgulk,4.0
person_cursin,cooccurs_with,person_victor,8.0
person_cursin,cooccurs_with,place_blackburn,2.0
person_cursin,cooccurs_with,place_brightfields,2.0
person_cursin,cooccurs_with,place_crafthold,8.0
person_cursin,cooccurs_with,place_dhassa,4.0
person_cursin,cooccurs_with,place_elysia,2.0
person_cursin,cooccurs_with,place_jotunheim,2.0
person_cursin,cooccurs_with,place_stonehome,2.0
person_cursin,cooccurs_with,place_thurway,4.0
person_cursin,cooccurs_with,place_wolfstream,2.0
person_cursin,cooccurs_with,player_bysickle,6.0
person_cursin,cooccurs_with,player_crowe,8.0
person_cursin,cooccurs_with,player_kalina,8.0
person_cursin,cooccurs_with,player_venric,6.0
person_dakgorim,cooccurs_with,person_darren,2.0
person_dakgorim,cooccurs_with,person_eardwulf,2.0
person_dakgorim,cooccurs_with,person_edda,4.0
person_dakgorim,cooccurs_with,person_faeryne,10.0
person_dakgorim,cooccurs_with,person_fulbert,2.0
person_dakgorim,cooccurs_with,person_garrick,4.0
person_dakgorim,cooccurs_with,person_grace,2.0
person_dakgorim,cooccurs_with,person_hadar,2.0
person_dakgorim,cooccurs_with,person_henry,10.0
person_dakgorim,cooccurs_with,person_idolus,4.0
person_dakgorim,cooccurs_with,person_kavar,2.0
person_dakgorim,cooccurs_with,person_liacyne,6.0
person_dakgorim,cooccurs_with,person_liavarah,4.0
person_dakgorim,cooccurs_with,person_luminia,6.0
person_dakgorim,cooccurs_with,person_macfeegle,4.0
person_dakgorim,cooccurs_with,person_melba,2.0
person_dakgorim,cooccurs_with,person_mercy,4.0
person_dakgorim,cooccurs_with,person_newberry,8.0
person_dakgorim,cooccurs_with,person_norris,2.0
person_dakgorim,cooccurs_with,person_shworn,2.0
person_dakgorim,cooccurs_with,person_soren,4.0
person_dakgorim,cooccurs_with,person_tanzo,2.0
person_dakgorim,cooccurs_with,person_terry,4.0
person_dakgorim,cooccurs_with,person_tiber,2.0
person_dakgorim,cooccurs_with,person_unala,10.0
person_dakgorim,cooccurs_with,person_urgulk,2.0
person_dakgorim,cooccurs_with,person_victor,8.0
person_dakgorim,cooccurs_with,person_warhammer,6.0
person_dakgorim,cooccurs_with,place_blackburn,4.0
person_dakgorim,cooccurs_with,place_brightfields,2.0
person_dakgorim,cooccurs_with,place_crafthold,14.0
person_dakgorim,cooccurs_with,place_dhassa,2.0
person_dakgorim,cooccurs_with,place_guldrur,12.0
person_dakgorim,cooccurs_with,place_northbend,4.0
person_dakgorim,cooccurs_with,place_rarmal,10.0
person_dakgorim,cooccurs_with,place_stonehome,6.0
person_dakgorim,cooccurs_with,player_bysickle,2.0
person_dakgorim,cooccurs_with,player_crowe,2.0
person_dakgorim,cooccurs_with,player_venric,2.0
person_darren,cooccurs_with,person_david_bowie,4.0
person_darren,cooccurs_with,person_david_herder,2.0
person_darren,cooccurs_with,person_draug,6.0
person_darren,cooccurs_with,person_drib,4.0
person_darren,cooccurs_with,person_edda,4.0
person_darren,cooccurs_with,person_eghad,6.0
person_darren,cooccurs_with,person_elaris,2.0
person_darren,cooccurs_with,person_elias,2.0
person_darren,cooccurs_with,person_faeryne,30.0
person_darren,cooccurs_with,person_fritz,4.0
person_darren,cooccurs_with,person_fulbert,12.0
person_darren,cooccurs_with,person_garrick,32.0
person_darren,cooccurs_with,person_grace,10.0
person_darren,cooccurs_with,person_hadar,2.0
person_darren,cooccurs_with,person_hammer,2.0
person_darren,cooccurs_with,person_henry,12.0
person_darren,cooccurs_with,person_holly,2.0
person_darren,cooccurs_with,person_idolus,8.0
person_darren,cooccurs_with,person_jane,18.0
person_darren,cooccurs_with,person_jemmy,2.0
person_darren,cooccurs_with,person_kaitlyn,2.0
person_darren,cooccurs_with,person_katy,4.0
person_darren,cooccurs_with,person_kavar,2.0
person_darren,cooccurs_with,person_liacyne,36.0
person_darren,cooccurs_with,person_liavarah,20.0
person_darren,cooccurs_with,person_light,6.0
person_darren,cooccurs_with,person_luminia,14.0
person_darren,cooccurs_with,person_macfeegle,4.0
person_darren,cooccurs_with,person_mercy,24.0
person_darren,cooccurs_with,person_moon,2.0
person_darren,cooccurs_with,person_mowser,2.0
person_darren,cooccurs_with,person_nala,4.0
person_darren,cooccurs_with,person_newberry,8.0
person_darren,cooccurs_with,person_norris,2.0
person_darren,cooccurs_with,person_poppy,14.0
person_darren,cooccurs_with,person_rhona,6.0
person_darren,cooccurs_with,person_sala,22.0
person_darren,cooccurs_with,person_saphira,22.0
person_darren,cooccurs_with,person_shworn,2.0
person_darren,cooccurs_with,person_soren,8.0
person_darren,cooccurs_with,person_spike,4.0
person_darren,cooccurs_with,person_tanzo,18.0
person_darren,cooccurs_with,person_tawyn,4.0
person_darren,cooccurs_with,person_terry,2.0
person_darren,cooccurs_with,person_tiber,4.0
person_darren,cooccurs_with,person_touya,2.0
person_darren,cooccurs_with,person_unala,40.0
person_darren,cooccurs_with,person_urgulk,10.0
person_darren,cooccurs_with,person_victor,16.0
person_darren,cooccurs_with,place_blackburn,10.0
person_darren,cooccurs_with,place_brightfields,6.0
person_darren,cooccurs_with,place_cameth,6.0
person_darren,cooccurs_with,place_cliffborough,2.0
person_darren,cooccurs_with,place_crafthold,36.0
person_darren,cooccurs_with,place_dhassa,2.0
person_darren,cooccurs_with,place_elysia,2.0
person_darren,cooccurs_with,place_guldrur,4.0
person_darren,cooccurs_with,place_jotunheim,2.0
person_darren,cooccurs_with,place_northbend,2.0
person_darren,cooccurs_with,place_rarmal,2.0
person_darren,cooccurs_with,place_stonehome,4.0
person_darren,cooccurs_with,place_trollhills,14.0
person_darren,cooccurs_with,place_wolfstream,2.0
person_darren,cooccurs_with,player_bysickle,10.0
person_darren,cooccurs_with,player_crowe,10.0
person_darren,cooccurs_with,player_kalina,12.0
person_darren,cooccurs_with,player_venric,8.0
person_david_bowie,cooccurs_with,person_david_herder,2.0
person_david_bowie,cooccurs_with,person_drib,2.0
person_david_bowie,cooccurs_with,person_eghad,6.0
person_david_bowie,cooccurs_with,person_elaris,2.0
person_david_bowie,cooccurs_with,person_faeryne,4.0
person_david_bowie,cooccurs_with,person_fritz,4.0
person_david_bowie,cooccurs_with,person_fulbert,2.0
person_david_bowie,cooccurs_with,person_garrick,2.0
person_david_bowie,cooccurs_with,person_hammer,4.0
person_david_bowie,cooccurs_with,person_henry,8.0
person_david_bowie,cooccurs_with,person_holly,2.0
person_david_bowie,cooccurs_with,person_idolus,2.0
person_david_bowie,cooccurs_with,person_jane,4.0
person_david_bowie,cooccurs_with,person_jemmy,2.0
person_david_bowie,cooccurs_with,person_kaitlyn,2.0
person_david_bowie,cooccurs_with,person_katy,2.0
person_david_bowie,cooccurs_with,person_liacyne,4.0
person_david_bowie,cooccurs_with,person_liavarah,4.0
person_david_bowie,cooccurs_with,person_light,4.0
person_david_bowie,cooccurs_with,person_luminia,2.0
person_david_bowie,cooccurs_with,person_mercy,4.0
person_david_bowie,cooccurs_with,person_mowser,2.0
person_david_bowie,cooccurs_with,person_poppy,6.0
person_david_bowie,cooccurs_with,person_sala,2.0
person_david_bowie,cooccurs_with,person_saphira,4.0
person_david_bowie,cooccurs_with,person_soren,4.0
person_david_bowie,cooccurs_with,person_spike,2.0
person_david_bowie,cooccurs_with,person_tanzo,4.0
person_david_bowie,cooccurs_with,person_unala,6.0
person_david_bowie,cooccurs_with,person_urgulk,2.0
person_david_bowie,cooccurs_with,person_victor,2.0
person_david_bowie,cooccurs_with,place_blackburn,4.0
person_david_bowie,cooccurs_with,place_brightfields,4.0
person_david_bowie,cooccurs_with,place_cliffborough,2.0
person_david_bowie,cooccurs_with,place_crafthold,10.0
person_david_bowie,cooccurs_with,place_druwen,2.0
person_david_bowie,cooccurs_with,place_stonehome,2.0
person_david_bowie,cooccurs_with,player_bysickle,2.0
person_david_bowie,cooccurs_with,player_charis,2.0
person_david_bowie,cooccurs_with,player_crowe,4.0
person_david_bowie,cooccurs_with,player_kalina,4.0
person_david_herder,cooccurs_with,person_drib,2.0
person_david_herder,cooccurs_with,person_eghad,2.0
person_david_herder,cooccurs_with,person_elaris,4.0
person_david_herder,cooccurs_with,person_faeryne,4.0
person_david_herder,cooccurs_with,person_fritz,2.0
person_david_herder,cooccurs_with,person_fulbert,2.0
person_david_herder,cooccurs_with,person_garrick,2.0
person_david_herder,cooccurs_with,person_hammer,2.0
person_david_herder,cooccurs_with,person_henry,2.0
person_david_herder,cooccurs_with,person_holly,4.0
person_david_herder,cooccurs_with,person_idolus,2.0
person_david_herder,cooccurs_with,person_jane,2.0
person_david_herder,cooccurs_with,person_jemmy,2.0
person_david_herder,cooccurs_with,person_kaitlyn,2.0
person_david_herder,cooccurs_with,person_katy,2.0
person_david_herder,cooccurs_with,person_liacyne,4.0
person_david_herder,cooccurs_with,person_liavarah,2.0
person_david_herder,cooccurs_with,person_light,2.0
person_david_herder,cooccurs_with,person_luminia,2.0
person_david_herder,cooccurs_with,person_mercy,4.0
person_david_herder,cooccurs_with,person_mowser,2.0
person_david_herder,cooccurs_with,person_poppy,2.0
person_david_herder,cooccurs_with,person_sala,2.0
person_david_herder,cooccurs_with,person_saphira,2.0
person_david_herder,cooccurs_with,person_soren,2.0
person_david_herder,cooccurs_with,person_spike,4.0
person_david_herder,cooccurs_with,person_tanzo,4.0
person_david_herder,cooccurs_with,person_unala,4.0
person_david_herder,cooccurs_with,person_urgulk,2.0
person_david_herder,cooccurs_with,person_victor,2.0
person_david_herder,cooccurs_with,place_blackburn,2.0
person_david_herder,cooccurs_with,place_brightfields,2.0
person_david_herder,cooccurs_with,place_crafthold,4.0
person_david_herder,cooccurs_with,place_guldrur,2.0
person_david_herder,cooccurs_with,place_trollhills,2.0
person_david_herder,cooccurs_with,player_kalina,2.0
person_draug,cooccurs_with,person_fulbert,2.0
person_draug,cooccurs_with,person_garrick,4.0
person_draug,cooccurs_with,person_grace,6.0
person_draug,cooccurs_with,person_liacyne,4.0
person_draug,cooccurs_with,person_liavarah,2.0
person_draug,cooccurs_with,person_nala,6.0
person_draug,cooccurs_with,person_poppy,2.0
person_draug,cooccurs_with,person_rhona,4.0
person_draug,cooccurs_with,person_saphira,2.0
person_draug,cooccurs_with,person_soren,2.0
person_draug,cooccurs_with,person_tawyn,6.0
person_draug,cooccurs_with,person_unala,4.0
person_draug,cooccurs_with,place_cameth,2.0
person_draug,cooccurs_with,place_dereham,2.0
person_draug,cooccurs_with,place_trollhills,2.0
person_draug,cooccurs_with,player_bysickle,2.0
person_draug,cooccurs_with,player_crowe,2.0
person_draug,cooccurs_with,player_kalina,2.0
person_drib,cooccurs_with,person_eardwulf,2.0
person_drib,cooccurs_with,person_eghad,14.0
person_drib,cooccurs_with,person_elaris,2.0
person_drib,cooccurs_with,person_elias,2.0
person_drib,cooccurs_with,person_faeryne,38.0
person_drib,cooccurs_with,person_fritz,4.0
person_drib,cooccurs_with,person_fulbert,10.0
person_drib,cooccurs_with,person_garrick,4.0
person_drib,cooccurs_with,person_hammer,6.0
person_drib,cooccurs_with,person_henry,38.0
person_drib,cooccurs_with,person_holly,2.0
person_drib,cooccurs_with,person_idolus,10.0
person_drib,cooccurs_with,person_jane,8.0
person_drib,cooccurs_with,person_jemmy,2.0
person_drib,cooccurs_with,person_kaitlyn,2.0
person_drib,cooccurs_with,person_katy,4.0
person_drib,cooccurs_with,person_kavar,2.0
person_drib,cooccurs_with,person_liacyne,14.0
person_drib,cooccurs_with,person_liavarah,8.0
person_drib,cooccurs_with,person_light,8.0
person_drib,cooccurs_with,person_luminia,6.0
person_drib,cooccurs_with,person_macfeegle,2.0
person_drib,cooccurs_with,person_melba,2.0
person_drib,cooccurs_with,person_mercy,8.0
person_drib,cooccurs_with,person_moon,2.0
person_drib,cooccurs_with,person_mowser,2.0
person_drib,cooccurs_with,person_poppy,2.0
person_drib,cooccurs_with,person_sala,8.0
person_drib,cooccurs_with,person_saphira,4.0
person_drib,cooccurs_with,person_shargaas,2.0
person_drib,cooccurs_with,person_shworn,2.0
person_drib,cooccurs_with,person_soren,4.0
person_drib,cooccurs_with,person_spike,4.0
person_drib,cooccurs_with,person_tanzo,18.0
person_drib,cooccurs_with,person_terry,2.0
person_drib,cooccurs_with,person_tiber,2.0
person_drib,cooccurs_with,person_touya,2.0
person_drib,cooccurs_with,person_unala,38.0
person_drib,cooccurs_with,person_urgulk,10.0
person_drib,cooccurs_with,person_victor,6.0
person_drib,cooccurs_with,person_warhammer,2.0
person_drib,cooccurs_with,place_blackburn,6.0
person_drib,cooccurs_with,place_brightfields,2.0
person_drib,cooccurs_with,place_cliffborough,2.0
person_drib,cooccurs_with,place_crafthold,26.0
person_drib,cooccurs_with,place_dhassa,2.0
person_drib,cooccurs_with,place_druwen,2.0
person_drib,cooccurs_with,place_guldrur,2.0
person_drib,cooccurs_with,place_jotunheim,2.0
person_drib,cooccurs_with,place_rarmal,2.0
person_drib,cooccurs_with,place_stonehome,4.0
person_eardwulf,cooccurs_with,person_faeryne,4.0
person_eardwulf,cooccurs_with,person_henry,4.0
person_eardwulf,cooccurs_with,person_light,2.0
person_eardwulf,cooccurs_with,person_luminia,2.0
person_eardwulf,cooccurs_with,person_melba,8.0
person_eardwulf,cooccurs_with,person_newberry,2.0
person_eardwulf,cooccurs_with,person_shworn,2.0
person_eardwulf,cooccurs_with,person_soren,2.0
person_eardwulf,cooccurs_with,person_terry,2.0
person_eardwulf,cooccurs_with,person_tiber,2.0
person_eardwulf,cooccurs_with,person_unala,4.0
person_eardwulf,cooccurs_with,place_blackburn,2.0
person_eardwulf,cooccurs_with,place_brightfields,2.0
person_eardwulf,cooccurs_with,place_crafthold,2.0
person_eardwulf,cooccurs_with,place_dhassa,2.0
person_eardwulf,cooccurs_with,place_guldrur,2.0
person_eardwulf,cooccurs_with,place_rarmal,2.0
person_eardwulf,cooccurs_with,place_stonehome,2.0
person_edda,cooccurs_with,person_faeryne,8.0
person_edda,cooccurs_with,person_garrick,4.0
person_edda,cooccurs_with,person_grace,4.0
person_edda,cooccurs_with,person_hadar,2.0
person_edda,cooccurs_with,person_henry,12.0
person_edda,cooccurs_with,person_jane,2.0
person_edda,cooccurs_with,person_kavar,4.0
person_edda,cooccurs_with,person_liacyne,6.0
person_edda,cooccurs_with,person_liavarah,6.0
person_edda,cooccurs_with,person_light,2.0
person_edda,cooccurs_with,person_luminia,6.0
person_edda,cooccurs_with,person_macfeegle,2.0
person_edda,cooccurs_with,person_mercy,8.0
person_edda,cooccurs_with,person_newberry,4.0
person_edda,cooccurs_with,person_poppy,4.0
person_edda,cooccurs_with,person_sala,4.0
person_edda,cooccurs_with,person_saphira,6.0
person_edda,cooccurs_with,person_tanzo,8.0
person_edda,cooccurs_with,person_unala,8.0
person_edda,cooccurs_with,person_urgulk,2.0
person_edda,cooccurs_with,person_victor,10.0
person_edda,cooccurs_with,person_warhammer,2.0
person_edda,cooccurs_with,place_blackburn,2.0
person_edda,cooccurs_with,place_brechin,2.0
person_edda,cooccurs_with,place_brightfields,2.0
person_edda,cooccurs_with,place_crafthold,10.0
person_edda,cooccurs_with,place_dhassa,2.0
person_edda,cooccurs_with,place_elysia,2.0
person_edda,cooccurs_with,place_guldrur,6.0
person_edda,cooccurs_with,place_rarmal,8.0
person_edda,cooccurs_with,place_stonehome,2.0
person_edda,cooccurs_with,player_bysickle,4.0
person_edda,cooccurs_with,player_crowe,4.0
person_edda,cooccurs_with,player_kalina,2.0
person_edda,cooccurs_with,player_venric,4.0
person_eghad,cooccurs_with,person_elaris,2.0
person_eghad,cooccurs_with,person_faeryne,14.0
person_eghad,cooccurs_with,person_fritz,4.0
person_eghad,cooccurs_with,person_fulbert,6.0
person_eghad,cooccurs_with,person_garrick,2.0
person_eghad,cooccurs_with,person_hadar,2.0
person_eghad,cooccurs_with,person_hammer,8.0
person_eghad,cooccurs_with,person_henry,18.0
person_eghad,cooccurs_with,person_holly,2.0
person_eghad,cooccurs_with,person_idolus,4.0
person_eghad,cooccurs_with,person_jane,6.0
person_eghad,cooccurs_with,person_jemmy,2.0
person_eghad,cooccurs_with,person_kaitlyn,2.0
person_eghad,cooccurs_with,person_katy,2.0
person_eghad,cooccurs_with,person_liacyne,6.0
person_eghad,cooccurs_with,person_liavarah,8.0
person_eghad,cooccurs_with,person_light,8.0
person_eghad,cooccurs_with,person_luminia,6.0
person_eghad,cooccurs_with,person_mercy,12.0
person_eghad,cooccurs_with,person_mowser,2.0
person_eghad,cooccurs_with,person_poppy,4.0
person_eghad,cooccurs_with,person_sala,4.0
person_eghad,cooccurs_with,person_saphira,4.0
person_eghad,cooccurs_with,person_soren,2.0
person_eghad,cooccurs_with,person_spike,2.0
person_eghad,cooccurs_with,person_tanzo,10.0
person_eghad,cooccurs_with,person_unala,16.0
person_eghad,cooccurs_with,person_urgulk,2.0
person_eghad,cooccurs_with,person_victor,2.0
person_eghad,cooccurs_with,place_blackburn,10.0
person_eghad,cooccurs_with,place_blackwood,4.0
